product_name,original_price,current_price,product_url,extraction-date
Relógio Masculino Analógico Quartzo Couro Preto Triton,149,87.84,https://produto.mercadolivre.com.br/MLB-2058936333-relogio-masculino-analogico-quartzo-couro-preto-triton-_JM?variation=173817354494&hide_psmb=true#reco_item_pos=45&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=3c21f175-89b8-4d5c-870d-0a6825020feb&deal_print_id=41044347-7e67-4a4d-a13a-eeb7c2e96f15&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Chinelo Minions Havaianas,50,34.29,https://produto.mercadolivre.com.br/MLB-2025495224-chinelo-minions-havaianas-_JM?hide_psmb=true#reco_item_pos=46&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=3c21f175-89b8-4d5c-870d-0a6825020feb&deal_print_id=41044347-7e67-4a4d-a13a-eeb7c2e96f15&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Relógio Technos Masculino Detalhe Azul Ou Vermelho Original,389,349,https://produto.mercadolivre.com.br/MLB-1216835050-relogio-technos-masculino-detalhe-azul-ou-vermelho-original-_JM?variation=35703968835&hide_psmb=true#reco_item_pos=47&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=3c21f175-89b8-4d5c-870d-0a6825020feb&deal_print_id=41044347-7e67-4a4d-a13a-eeb7c2e96f15&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Kit 10 Meias Especial Au Walk  Preto - Lupo,109,89.09,https://produto.mercadolivre.com.br/MLB-1631392154-kit-10-meias-especial-au-walk-preto-lupo-_JM?hide_psmb=true#reco_item_pos=0&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Relogio Dumont Feminino Dourado Du2115av/k4k,279,209.90,https://produto.mercadolivre.com.br/MLB-1832469709-relogio-dumont-feminino-dourado-du2115avk4k-_JM?variation=79547073337&hide_psmb=true#reco_item_pos=1&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Ferramenta Extrator Elétrico Terminal Automotivo,86,79.96,https://produto.mercadolivre.com.br/MLB-1328224975-ferramenta-extrator-eletrico-terminal-automotivo-_JM?hide_psmb=true#reco_item_pos=2&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Tênis Feminino Knit Glitter Preto Com Prata Vizzano,179,68.60,https://produto.mercadolivre.com.br/MLB-2011823094-tnis-feminino-knit-glitter-preto-com-prata-vizzano-_JM?hide_psmb=true#reco_item_pos=3&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Relógio Masculino Pulseira Silicone Analógico Preto Triton,249,185.83,https://produto.mercadolivre.com.br/MLB-2058923552-relogio-masculino-pulseira-silicone-analogico-preto-triton-_JM?variation=173817317513&hide_psmb=true#reco_item_pos=4&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Jogo De Serra Copo P/ Madeira 19 A 64mm 8pçs 704739 Mtx,35,32,https://produto.mercadolivre.com.br/MLB-1459730759-jogo-de-serra-copo-p-madeira-19-a-64mm-8pcs-704739-mtx-_JM?hide_psmb=true#reco_item_pos=5&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Bermuda Água Masculina Floral Mr Kitsch,86,48.91,https://produto.mercadolivre.com.br/MLB-2056293679-bermuda-agua-masculina-floral-mr-kitsch-_JM?hide_psmb=true#reco_item_pos=6&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
     Creme Facial Teatrical Clareador 100g,22,19.90,https://produto.mercadolivre.com.br/MLB-1692522752-creme-facial-teatrical-clareador-100g-_JM?variation=66613870252&hide_psmb=true#reco_item_pos=7&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Blusa Manga Longa Gola Redondo Branco Rovitex,41,25.42,https://produto.mercadolivre.com.br/MLB-1902780343-blusa-manga-longa-gola-redondo-branco-rovitex-_JM?hide_psmb=true#reco_item_pos=8&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Tênis Feminino Slip On Bege Beira Rio,89,39.19,https://produto.mercadolivre.com.br/MLB-2007532045-tnis-feminino-slip-on-bege-beira-rio-_JM?hide_psmb=true#reco_item_pos=9&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Calça Legging Feminina Azul Marinho Basicamente,36,34.92,https://produto.mercadolivre.com.br/MLB-1830779418-calca-legging-feminina-azul-marinho-basicamente-_JM?hide_psmb=true#reco_item_pos=10&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Régua Universal Liga De Alumínio Ferramenta De Medi??o De,132,117.97,https://produto.mercadolivre.com.br/MLB-1484949960-regua-universal-liga-de-aluminio-ferramenta-de-medio-de-_JM?hide_psmb=true#reco_item_pos=11&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Pé Máquina Lavar Almofada Anti Vibração Suporte 4pcs,80,68.94,https://produto.mercadolivre.com.br/MLB-1970552091-pe-maquina-lavar-almofada-anti-vibraco-suporte-4pcs-_JM?hide_psmb=true#reco_item_pos=12&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Pó Compacto Bege Escuro Fps20 Maquiagem Asepxia,34,27.08,https://produto.mercadolivre.com.br/MLB-1692522672-po-compacto-bege-escuro-fps20-maquiagem-asepxia-_JM?variation=66613868167&hide_psmb=true#reco_item_pos=13&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
44 Peças Mandala Pontilhando Ferramentas Diy Pintura Stencil,166,151.93,https://produto.mercadolivre.com.br/MLB-1879191863-44-pecas-mandala-pontilhando-ferramentas-diy-pintura-stencil-_JM?hide_psmb=true#reco_item_pos=14&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Kit 2 Sutiãs Mammy Duets Love Secret,99,78.40,https://produto.mercadolivre.com.br/MLB-2036132482-kit-2-sutis-mammy-duets-love-secret-_JM?hide_psmb=true#reco_item_pos=15&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Sandalia Salto Com Fivelinha Preto,129,89.90,https://produto.mercadolivre.com.br/MLB-1940605603-sandalia-salto-com-fivelinha-preto-_JM?hide_psmb=true#reco_item_pos=16&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Shampoo Tío Nacho Antiqueda Anti-idade 415ml,32,23.25,https://produto.mercadolivre.com.br/MLB-1692518043-shampoo-tio-nacho-antiqueda-anti-idade-415ml-_JM?hide_psmb=true#reco_item_pos=17&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Conjunto Calça E Blusão Moletom Infantil Floral Pretty Elian,83,58.56,https://produto.mercadolivre.com.br/MLB-1764033847-conjunto-calca-e-bluso-moletom-infantil-floral-pretty-elian-_JM?hide_psmb=true#reco_item_pos=18&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Meião Matis Tamanho Único Vermelho Penalty,19,14.60,https://produto.mercadolivre.com.br/MLB-1605309122-meio-matis-tamanho-unico-vermelho-penalty-_JM?hide_psmb=true#reco_item_pos=19&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Aneng A3007 Pen Multímetro 6000 Contagens Multímetro Digital,142,122.94,https://produto.mercadolivre.com.br/MLB-1856646718-aneng-a3007-pen-multimetro-6000-contagens-multimetro-digital-_JM?hide_psmb=true#reco_item_pos=20&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Sandália Rasteira Feminina Nude Beira Rio,79,35.13,https://produto.mercadolivre.com.br/MLB-2007527069-sandalia-rasteira-feminina-nude-beira-rio-_JM?hide_psmb=true#reco_item_pos=21&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Tênis Spirit Marfim,399,319.92,https://produto.mercadolivre.com.br/MLB-1940562672-tnis-spirit-marfim-_JM?hide_psmb=true#reco_item_pos=22&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Kit Gamer Haiz Teclado Mouse Fone Headset 5.1 Led Hz26,214,187.04,https://produto.mercadolivre.com.br/MLB-1161750566-kit-gamer-haiz-teclado-mouse-fone-headset-51-led-hz26-_JM?variation=36803626821&hide_psmb=true#reco_item_pos=23&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Calça Jeans Feminina Jogging Sawary,89,68.60,https://produto.mercadolivre.com.br/MLB-2056082251-calca-jeans-feminina-jogging-sawary-_JM?hide_psmb=true#reco_item_pos=24&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Soldador Ajustável Do Ar Quente Industrial 700w,205,181.89,https://produto.mercadolivre.com.br/MLB-1310273513-soldador-ajustavel-do-ar-quente-industrial-700w-_JM?hide_psmb=true#reco_item_pos=25&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Camisa Polo Masculina Sortidas Meia Malha Polo Wear,68,44.99,https://produto.mercadolivre.com.br/MLB-2026138605-camisa-polo-masculina-sortidas-meia-malha-polo-wear-_JM?hide_psmb=true#reco_item_pos=26&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Memória De Notebook Kingston 8gb Ddr3 Pc3l-12800s 1600mhz,269,255.55,https://produto.mercadolivre.com.br/MLB-1078544939-memoria-de-notebook-kingston-8gb-ddr3-pc3l-12800s-1600mhz-_JM?hide_psmb=true#reco_item_pos=27&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Tênis Feminino Slip On Branco Beira Rio,89,39.19,https://produto.mercadolivre.com.br/MLB-2007546825-tnis-feminino-slip-on-branco-beira-rio-_JM?hide_psmb=true#reco_item_pos=28&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Kit Em Acrílico Para Banheiro - 6 Peças Com Difusor,298,277.14,https://produto.mercadolivre.com.br/MLB-874066074-kit-em-acrilico-para-banheiro-6-pecas-com-difusor-_JM?variation=45767791727&hide_psmb=true#reco_item_pos=29&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Sandálias Slim Paisagem Havaianas,50,34.29,https://produto.mercadolivre.com.br/MLB-1978286321-sandalias-slim-paisagem-havaianas-_JM?hide_psmb=true#reco_item_pos=30&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Maleta Kit Maquiagem Infantil  Pop It +  Polvo Brindes Bz139,114,91.99,https://produto.mercadolivre.com.br/MLB-1981759317-maleta-kit-maquiagem-infantil-pop-it-polvo-brindes-bz139-_JM?hide_psmb=true#reco_item_pos=31&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Sandália Feminina Rasteira Via Scarpa,39,37.99,https://produto.mercadolivre.com.br/MLB-1828350084-sandalia-feminina-rasteira-via-scarpa-_JM?hide_psmb=true#reco_item_pos=32&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Mule Bico Fino  Bridão Preto,69,55.92,https://produto.mercadolivre.com.br/MLB-2090520430-mule-bico-fino-brido-preto-_JM?hide_psmb=true#reco_item_pos=33&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Kit Brake Sleed Bicicleta Hidráulica Disco Freio Óleo,132,123.96,https://produto.mercadolivre.com.br/MLB-1887110871-kit-brake-sleed-bicicleta-hidraulica-disco-freio-oleo-_JM?hide_psmb=true#reco_item_pos=34&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Bandas De Resistência Fitness 11 Piece Set,118,83.95,https://produto.mercadolivre.com.br/MLB-1867251023-bandas-de-resistncia-fitness-11-piece-set-_JM?hide_psmb=true#reco_item_pos=35&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Relógio Masculino Casio G-shock Anadigi Ga-140-2adr + Nf,839,755.10,https://produto.mercadolivre.com.br/MLB-1440490425-relogio-masculino-casio-g-shock-anadigi-ga-140-2adr-nf-_JM?variation=50883780236&hide_psmb=true#reco_item_pos=36&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
